Season,Home Team,Away Team,Home Goals,Away Goals,Home Team ELO,Away Team ELO,Home XG,Away XG,Home XGA,Away XGA,Home Win Percentage,Home Draw Percentage,Away Win Percentage,Away Draw Percentage,Home Team Form,Away Team Form,Home Team Cumulative Points,Away Team Cumulative Points,Winner
2015-2016,Aston Villa,Bournemouth,1,2,823,752,29.0,59.0,39.0,53.0,34.42,29.85,31.25,25.0,0.0,0.6,16,38,-1
2015-2016,Watford,Everton,1,1,865,1015,43.0,56.0,51.0,52.0,19.63,24.3,36.03,28.82,0.0666666666666666,0.2,37,38,0
2015-2016,Manchester City,West Brom,2,1,1138,1008,75.0,35.0,40.0,52.0,41.4,24.48,25.2,27.61,0.4666666666666667,0.5333333333333333,54,40,1
2015-2016,Sunderland,Leicester City,0,2,935,1173,40.0,58.0,69.0,45.0,25.58,26.64,30.42,28.31,0.2666666666666666,0.8666666666666667,27,69,-1
2015-2016,Liverpool,Stoke City,4,1,1114,1042,57.0,37.0,43.0,54.0,49.34,25.11,32.55,28.52,0.6666666666666666,0.5333333333333333,45,47,1
2015-2016,Tottenham,Manchester Utd,3,0,1189,1124,67.0,36.0,45.0,40.0,40.52,25.82,63.47,21.05,0.5333333333333333,0.8,62,53,1
2015-2016,Crystal Palace,Everton,0,0,959,1012,44.0,56.0,52.0,52.0,27.24,26.49,35.99,28.9,0.3333333333333333,0.2666666666666666,37,39,0
2015-2016,Norwich City,Sunderland,0,3,885,949,39.0,60.0,40.0,58.0,28.3,29.58,25.53,26.6,0.4666666666666667,0.2666666666666666,31,27,-1
2015-2016,Everton,Southampton,1,1,1015,1071,56.0,57.0,52.0,43.0,35.95,28.98,31.55,26.95,0.1333333333333333,0.6666666666666666,40,50,0
2015-2016,Manchester Utd,Aston Villa,1,0,1129,818,45.0,40.0,29.0,59.0,63.4,21.02,34.39,29.82,0.6,0.0,53,16,1
2015-2016,West Brom,Watford,0,1,986,887,40.0,52.0,43.0,51.0,25.13,27.54,19.44,25.0,0.3333333333333333,0.0666666666666666,40,38,-1
2015-2016,Newcastle Utd,Swansea City,3,0,887,1001,39.0,53.0,40.0,53.0,38.07,25.54,32.43,27.57,0.0666666666666666,0.6666666666666666,25,40,1
2015-2016,Chelsea,Manchester City,0,3,1112,1154,56.0,43.0,75.0,35.0,52.83,25.6,41.48,24.45,0.5333333333333333,0.6666666666666666,44,57,-1
2015-2016,Leicester City,West Ham,2,2,1169,1085,69.0,55.0,45.0,55.0,30.61,28.23,32.81,26.12,1.0,0.6,72,52,0
2015-2016,Bournemouth,Liverpool,1,2,748,1118,39.0,53.0,58.0,37.0,33.33,24.24,49.4,25.08,0.6,0.6666666666666666,41,48,-1
2015-2016,Arsenal,Crystal Palace,1,1,1164,968,76.0,44.0,34.0,52.0,54.36,25.93,27.14,26.77,0.5333333333333333,0.3333333333333333,59,38,0
2015-2016,Stoke City,Tottenham,0,4,1032,1199,43.0,54.0,67.0,36.0,32.44,28.43,40.59,25.79,0.3333333333333333,0.7333333333333333,47,65,-1
2015-2016,Newcastle Utd,Manchester City,1,1,897,1144,39.0,75.0,52.0,35.0,38.14,25.51,41.56,24.42,0.2666666666666666,0.6666666666666666,28,60,0
2015-2016,Liverpool,Everton,4,0,1129,1004,58.0,37.0,56.0,52.0,49.46,25.05,35.91,29.05,0.6666666666666666,0.2,51,41,1
2015-2016,West Ham,Watford,3,1,1093,879,55.0,55.0,43.0,51.0,32.77,26.21,20.18,24.77,0.4666666666666667,0.2666666666666666,53,41,1
2015-2016,Manchester Utd,Crystal Palace,2,0,1138,959,45.0,40.0,44.0,52.0,63.44,21.0,27.04,27.04,0.6,0.4,56,39,1
2015-2016,Arsenal,West Brom,2,0,1172,978,76.0,34.0,40.0,52.0,54.3,26.01,25.07,27.47,0.6,0.2666666666666666,60,40,1
2015-2016,Manchester City,Stoke City,4,0,1155,1021,75.0,35.0,43.0,54.0,41.51,24.52,32.33,28.33,0.6666666666666666,0.2666666666666666,61,47,1
2015-2016,Aston Villa,Southampton,2,4,812,1077,29.0,59.0,57.0,43.0,34.35,29.78,31.5,27.06,0.0,0.6666666666666666,16,51,-1
2015-2016,Liverpool,Newcastle Utd,2,2,1120,906,59.0,39.0,36.0,52.0,49.51,25.03,38.1,25.6,0.6666666666666666,0.3333333333333333,54,29,0
2015-2016,Bournemouth,Chelsea,1,4,744,1116,39.0,53.0,56.0,43.0,32.35,23.53,52.77,25.57,0.4,0.3333333333333333,41,44,-1
2015-2016,Sunderland,Arsenal,0,0,958,1163,40.0,76.0,57.0,34.0,25.66,26.55,54.35,25.98,0.4,0.7333333333333333,30,63,0
2015-2016,Leicester City,Swansea City,4,0,1178,992,69.0,45.0,40.0,53.0,30.53,28.42,32.26,27.42,0.8666666666666667,0.4666666666666667,73,40,1
2015-2016,Tottenham,West Brom,1,1,1190,987,68.0,40.0,36.0,52.0,40.65,25.76,25.0,27.39,0.8666666666666667,0.0666666666666666,68,40,0
2015-2016,Watford,Aston Villa,3,2,892,799,43.0,51.0,29.0,59.0,20.0,24.55,34.31,29.75,0.2666666666666666,0.0,41,16,1
2015-2016,Everton,Bournemouth,2,1,1010,738,56.0,52.0,39.0,53.0,35.87,29.02,31.43,22.86,0.2,0.2,41,41,1
2015-2016,Stoke City,Sunderland,1,1,1018,961,43.0,40.0,54.0,57.0,32.23,28.24,25.62,26.68,0.2666666666666666,0.4,47,31,0
2015-2016,West Brom,West Ham,0,3,976,1104,40.0,52.0,55.0,55.0,24.93,27.59,32.85,26.18,0.1333333333333333,0.4666666666666667,41,56,-1
2015-2016,Newcastle Utd,Crystal Palace,1,0,924,941,39.0,52.0,44.0,52.0,38.05,25.68,26.94,26.94,0.3333333333333333,0.4,30,39,1
2015-2016,Arsenal,Norwich City,1,0,1168,880,76.0,34.0,39.0,60.0,54.29,26.06,28.21,29.49,0.6,0.4666666666666667,64,31,1
2015-2016,Swansea City,Liverpool,3,1,1014,1098,40.0,53.0,59.0,36.0,32.09,27.27,49.46,25.11,0.4666666666666667,0.7333333333333333,40,55,1
2015-2016,Manchester Utd,Leicester City,1,1,1140,1176,45.0,70.0,40.0,44.0,63.48,20.98,30.71,28.35,0.8,0.8666666666666667,59,76,0
2015-2016,Southampton,Manchester City,4,2,1097,1135,57.0,43.0,76.0,35.0,31.6,27.02,41.59,24.49,0.6666666666666666,0.8666666666666667,54,64,1
2015-2016,Chelsea,Tottenham,2,2,1119,1187,57.0,68.0,43.0,36.0,52.83,25.54,40.61,25.84,0.4666666666666667,0.7333333333333333,47,69,0
2015-2016,Norwich City,Manchester Utd,0,1,874,1146,39.0,60.0,45.0,40.0,28.12,29.39,63.41,21.06,0.4,0.6666666666666666,31,60,-1
2015-2016,Sunderland,Chelsea,3,2,984,1096,40.0,57.0,57.0,43.0,25.57,26.81,52.77,25.62,0.4,0.4666666666666667,32,48,1
2015-2016,Bournemouth,West Brom,1,1,748,966,39.0,40.0,53.0,52.0,30.56,22.22,24.87,27.51,0.2,0.0666666666666666,41,41,0
2015-2016,Crystal Palace,Stoke City,2,1,960,999,44.0,52.0,43.0,54.0,26.84,26.84,32.12,28.48,0.3333333333333333,0.1333333333333333,39,48,1
2015-2016,Aston Villa,Newcastle Utd,0,0,805,918,29.0,39.0,59.0,52.0,34.27,29.72,38.12,25.65,0.0,0.5333333333333333,16,33,0
2015-2016,West Ham,Swansea City,1,4,1084,1034,55.0,55.0,40.0,53.0,32.94,26.14,32.45,27.13,0.6,0.4666666666666667,59,43,-1
2015-2016,Leicester City,Everton,3,1,1185,1001,70.0,44.0,56.0,52.0,30.63,28.53,35.94,28.99,0.7333333333333333,0.4,77,44,1
2015-2016,Tottenham,Southampton,1,2,1167,1117,68.0,36.0,57.0,43.0,40.56,25.92,31.71,26.98,0.6,0.6666666666666666,70,57,-1
2015-2016,Liverpool,Watford,2,0,1105,885,59.0,36.0,43.0,51.0,49.4,25.08,20.72,24.32,0.6666666666666666,0.4666666666666667,55,44,1
2015-2016,Manchester City,Arsenal,2,2,1137,1166,76.0,76.0,35.0,34.0,41.53,24.45,54.34,26.03,0.6666666666666666,0.6,64,67,0
2015-2016,West Ham,Manchester Utd,3,2,1103,1127,55.0,55.0,45.0,40.0,32.9,26.11,63.45,21.04,0.5333333333333333,0.6666666666666666,59,63,1
2015-2016,Sunderland,Everton,3,0,1001,984,40.0,57.0,56.0,52.0,25.7,26.76,35.9,28.96,0.5333333333333333,0.3333333333333333,35,44,1
2015-2016,Liverpool,Chelsea,1,1,1105,1096,59.0,57.0,36.0,43.0,49.46,25.05,52.71,25.6,0.6666666666666666,0.2666666666666666,58,48,0
2015-2016,Norwich City,Watford,4,2,891,868,39.0,60.0,43.0,51.0,28.03,29.3,20.54,24.11,0.2,0.4666666666666667,31,44,1
2015-2016,Swansea City,Manchester City,1,1,1039,1132,41.0,76.0,52.0,35.0,32.8,26.98,41.47,24.56,0.6,0.5333333333333333,46,65,0
2015-2016,West Brom,Liverpool,1,1,972,1099,40.0,59.0,52.0,36.0,24.8,27.7,49.4,25.14,0.1333333333333333,0.5333333333333333,42,59,0
2015-2016,Arsenal,Aston Villa,4,0,1170,801,76.0,34.0,29.0,59.0,54.28,26.11,34.24,29.79,0.6,0.0666666666666666,68,17,1
2015-2016,Southampton,Crystal Palace,4,1,1126,951,57.0,43.0,44.0,52.0,31.81,26.94,27.11,26.74,0.8666666666666667,0.3333333333333333,60,42,1
2015-2016,Everton,Norwich City,3,0,996,879,56.0,52.0,39.0,59.0,35.86,28.93,28.25,29.21,0.2666666666666666,0.2,44,34,1
2015-2016,Newcastle Utd,Tottenham,5,1,944,1141,39.0,52.0,68.0,36.0,38.08,25.74,40.52,25.89,0.6,0.5333333333333333,34,70,1
2015-2016,Stoke City,West Ham,2,1,1020,1082,43.0,54.0,55.0,55.0,32.01,28.38,32.99,26.08,0.0666666666666666,0.6666666666666666,48,62,1
2015-2016,Watford,Sunderland,2,2,874,995,43.0,40.0,51.0,56.0,20.35,23.89,25.83,26.71,0.4,0.7333333333333333,44,38,0
2015-2016,Chelsea,Leicester City,1,1,1100,1181,57.0,70.0,43.0,44.0,52.65,25.68,30.81,28.46,0.3333333333333333,0.7333333333333333,49,80,0
2015-2016,Manchester Utd,Bournemouth,3,1,1130,745,45.0,40.0,39.0,53.0,63.38,21.02,29.73,24.32,0.6666666666666666,0.2666666666666666,63,42,1
2016-2017,Hull City,Leicester City,2,1,911,1154,33.84,71.77,44.34,51.3,21.05,26.97,30.73,28.65,0.2666666666666666,0.6,0,0,1
2016-2017,Middlesbrough,Stoke City,1,1,751,1009,30.93,47.67,55.3,48.67,29.85,29.1,32.24,28.29,0.0,0.2666666666666666,0,0,0
2016-2017,Burnley,Swansea City,0,1,818,1046,35.59,55.27,39.5,65.13,19.74,23.68,32.63,27.37,0.4666666666666667,0.4666666666666667,0,0,-1
2016-2017,Everton,Tottenham,1,1,1002,1135,49.63,70.07,45.78,33.78,35.93,28.9,40.48,25.87,0.4,0.3333333333333333,0,0,0
2016-2017,Crystal Palace,West Brom,0,1,936,987,45.4,50.03,38.21,47.9,27.01,26.64,24.74,27.89,0.2666666666666666,0.2,0,0,-1
2016-2017,Southampton,Watford,1,1,1116,884,49.98,36.25,43.08,52.62,31.91,26.9,20.18,24.56,0.8666666666666667,0.2666666666666666,0,0,0
2016-2017,Manchester City,Sunderland,2,1,1142,985,79.85,29.61,34.22,65.66,41.42,24.66,25.79,26.84,0.4,0.6,0,0,1
2016-2017,Bournemouth,Manchester Utd,1,3,742,1133,50.02,62.99,57.57,31.62,28.95,23.68,63.42,21.0,0.0666666666666666,0.6666666666666666,0,0,-1
2016-2017,Arsenal,Liverpool,3,4,1151,1118,63.58,47.07,68.63,37.65,54.33,26.08,49.35,25.22,0.7333333333333333,0.4,0,0,-1
2016-2017,Chelsea,West Ham,2,1,1115,1067,61.8,28.62,48.25,59.67,52.6,25.76,32.94,26.04,0.4,0.6,0,0,1
2016-2017,Manchester Utd,Southampton,2,0,1148,1101,58.0,31.0,49.98,43.08,63.46,20.97,31.87,27.01,0.6666666666666666,0.8666666666666667,3,1,1
2016-2017,Stoke City,Manchester City,1,4,999,1152,47.67,48.67,80.0,30.0,32.13,28.52,41.5,24.63,0.3333333333333333,0.5333333333333333,1,3,-1
2016-2017,Tottenham,Crystal Palace,1,0,1143,928,70.07,33.78,45.0,50.0,40.43,25.95,26.91,26.55,0.2,0.2,1,0,1
2016-2017,Burnley,Liverpool,2,0,845,1091,36.0,55.0,69.0,38.0,19.48,23.38,49.41,25.19,0.4666666666666667,0.5333333333333333,0,3,1
2016-2017,West Brom,Everton,1,2,972,1017,38.0,48.0,49.63,45.78,24.93,27.82,35.89,28.97,0.4,0.4666666666666667,3,1,-1
2016-2017,Swansea City,Hull City,0,2,1024,933,40.0,65.0,34.0,72.0,32.98,27.23,21.57,26.8,0.6666666666666666,0.2666666666666666,3,3,-1
2016-2017,Watford,Chelsea,1,2,877,1122,36.25,52.62,62.0,29.0,20.0,25.22,52.65,25.73,0.3333333333333333,0.4,1,3,-1
2016-2017,Leicester City,Arsenal,0,0,1154,1151,44.0,63.0,51.0,47.0,30.65,28.57,54.27,26.05,0.5333333333333333,0.5333333333333333,0,0,0
2016-2017,Sunderland,Middlesbrough,1,2,960,776,34.0,66.0,30.93,55.3,25.74,26.8,29.8,29.24,0.5333333333333333,0.0666666666666666,0,1,-1
2016-2017,West Ham,Bournemouth,1,0,1071,738,48.0,60.0,50.0,63.0,32.9,26.01,28.21,23.08,0.4,0.0666666666666666,0,0,1
2016-2017,Tottenham,Liverpool,1,1,1141,1093,70.0,69.0,34.0,38.0,40.5,25.92,49.35,25.16,0.3333333333333333,0.5333333333333333,4,3,0
2016-2017,Leicester City,Swansea City,2,1,1164,1014,44.0,51.0,40.0,65.0,30.57,28.76,32.81,27.08,0.4,0.6666666666666666,1,3,1
2016-2017,Watford,Arsenal,1,3,872,1156,36.0,53.0,63.0,47.0,19.83,25.0,54.21,26.13,0.1333333333333333,0.5333333333333333,1,1,-1
2016-2017,Southampton,Sunderland,1,1,1095,966,50.0,34.0,43.0,66.0,31.82,26.97,25.7,26.75,0.6666666666666666,0.4666666666666667,1,0,0
2016-2017,Everton,Stoke City,1,0,1032,984,50.0,46.0,48.0,49.0,35.96,28.94,32.03,28.43,0.4666666666666667,0.3333333333333333,4,1,1
2016-2017,Chelsea,Burnley,3,0,1127,840,62.0,29.0,36.0,55.0,52.7,25.7,20.51,23.08,0.5333333333333333,0.6666666666666666,6,3,1
2016-2017,Crystal Palace,Bournemouth,1,1,920,746,45.0,50.0,50.0,63.0,26.81,26.45,27.5,22.5,0.2,0.0666666666666666,0,0,0
2016-2017,Hull City,Manchester Utd,0,1,926,1155,34.0,72.0,58.0,31.0,22.08,26.62,63.5,20.95,0.4666666666666667,0.8,6,6,-1
2016-2017,West Brom,Middlesbrough,0,0,964,784,38.0,31.0,48.0,55.0,24.87,27.75,29.93,29.18,0.3333333333333333,0.2666666666666666,3,4,0
2016-2017,Manchester City,West Ham,3,1,1164,1059,81.0,30.0,48.0,60.0,41.58,24.59,32.99,25.97,0.5333333333333333,0.4,6,3,1
2016-2017,Manchester Utd,Manchester City,1,2,1139,1180,58.0,31.0,81.0,30.0,63.54,20.93,41.66,24.56,0.8,0.7333333333333333,9,9,-1
2016-2017,Bournemouth,West Brom,1,0,771,939,50.0,63.0,38.0,48.0,26.83,24.39,24.8,27.94,0.1333333333333333,0.4,1,4,1
2016-2017,West Ham,Watford,2,4,1035,896,48.0,60.0,36.0,53.0,32.94,25.94,19.66,24.79,0.4,0.1333333333333333,3,1,-1
2016-2017,Arsenal,Southampton,2,1,1169,1082,63.0,47.0,50.0,43.0,54.26,26.11,31.77,27.08,0.5333333333333333,0.5333333333333333,4,2,1
2016-2017,Stoke City,Tottenham,0,4,975,1150,48.0,49.0,70.0,34.0,31.92,28.34,40.45,26.0,0.2666666666666666,0.3333333333333333,1,5,-1
2016-2017,Burnley,Hull City,1,1,844,922,36.0,34.0,55.0,72.0,20.25,22.78,21.94,26.45,0.4666666666666667,0.4666666666666667,3,6,0
2016-2017,Middlesbrough,Crystal Palace,1,2,774,930,31.0,55.0,45.0,50.0,29.87,29.31,26.71,26.71,0.3333333333333333,0.2666666666666666,5,1,-1
2016-2017,Liverpool,Leicester City,4,1,1112,1145,69.0,38.0,44.0,51.0,49.3,25.24,30.75,28.68,0.4,0.5333333333333333,4,4,1
2016-2017,Swansea City,Chelsea,2,2,1019,1122,40.0,62.0,65.0,29.0,32.64,26.94,52.75,25.67,0.4666666666666667,0.7333333333333333,3,9,0
2016-2017,Sunderland,Everton,0,3,953,1045,34.0,66.0,50.0,46.0,25.65,26.88,36.03,28.91,0.3333333333333333,0.6666666666666666,1,7,-1
2016-2017,Chelsea,Liverpool,1,2,1106,1128,62.0,29.0,70.0,38.0,52.69,25.75,49.35,25.22,0.7333333333333333,0.5333333333333333,10,7,-1
2016-2017,Manchester City,Bournemouth,4,0,1183,768,81.0,30.0,50.0,63.0,41.73,24.53,28.57,23.81,0.8666666666666667,0.2666666666666666,12,4,1
2016-2017,West Brom,West Ham,4,2,959,1015,38.0,48.0,48.0,60.0,24.74,27.86,32.9,25.91,0.3333333333333333,0.2,4,3,1
2016-2017,Hull City,Arsenal,1,4,916,1175,34.0,72.0,63.0,47.0,21.79,26.92,54.31,26.08,0.5333333333333333,0.6666666666666666,7,7,-1
2016-2017,Leicester City,Burnley,3,0,1150,839,44.0,51.0,36.0,55.0,30.67,28.61,20.0,23.75,0.3333333333333333,0.4666666666666667,4,4,1
2016-2017,Everton,Middlesbrough,3,1,1051,768,50.0,46.0,31.0,55.0,36.1,28.88,29.81,29.26,0.8666666666666667,0.3333333333333333,10,5,1
2016-2017,Watford,Manchester Utd,3,1,922,1113,36.0,52.0,58.0,31.0,20.34,24.58,63.47,20.91,0.3333333333333333,0.8,4,9,1
2016-2017,Southampton,Swansea City,1,0,1095,1006,50.0,43.0,40.0,65.0,31.72,27.04,32.47,27.32,0.3333333333333333,0.3333333333333333,2,4,1
2016-2017,Crystal Palace,Stoke City,4,1,948,957,45.0,50.0,48.0,49.0,26.98,26.62,31.82,28.25,0.2666666666666666,0.2666666666666666,4,1,1
2016-2017,Tottenham,Sunderland,1,0,1158,945,71.0,34.0,34.0,66.0,40.52,25.97,25.61,26.83,0.5333333333333333,0.1333333333333333,8,1,1
2016-2017,Manchester Utd,Leicester City,4,1,1131,1132,58.0,31.0,44.0,50.0,63.4,20.88,30.85,28.53,0.6,0.4666666666666667,9,7,1
2016-2017,Liverpool,Hull City,5,1,1135,909,70.0,38.0,34.0,72.0,49.41,25.19,21.66,26.75,0.6666666666666666,0.4666666666666667,10,7,1
2016-2017,Bournemouth,Everton,1,0,795,1024,50.0,63.0,50.0,46.0,27.91,23.26,36.17,28.85,0.2666666666666666,0.8666666666666667,4,13,1
2016-2017,Swansea City,Manchester City,1,3,998,1191,40.0,65.0,82.0,30.0,32.31,27.18,41.81,24.49,0.2666666666666666,1.0,4,15,-1
2016-2017,Middlesbrough,Tottenham,1,2,765,1161,31.0,55.0,71.0,34.0,29.76,29.21,40.58,25.94,0.3333333333333333,0.7333333333333333,5,11,-1
2016-2017,Stoke City,West Brom,1,1,957,959,48.0,38.0,49.0,47.0,31.72,28.16,24.94,27.79,0.0666666666666666,0.4666666666666667,1,7,0
2016-2017,Sunderland,Crystal Palace,2,3,929,964,34.0,66.0,46.0,49.0,25.57,26.78,27.24,26.52,0.0666666666666666,0.4666666666666667,1,7,-1
2016-2017,Arsenal,Chelsea,3,0,1188,1093,64.0,47.0,62.0,29.0,54.36,26.05,52.64,25.73,0.6666666666666666,0.6666666666666666,10,10,1
2016-2017,West Ham,Southampton,0,3,1003,1107,48.0,60.0,50.0,43.0,32.86,25.87,31.83,27.0,0.2,0.3333333333333333,3,5,-1
2016-2017,Burnley,Watford,2,0,859,902,36.0,55.0,36.0,52.0,19.75,23.46,21.01,24.37,0.2666666666666666,0.4666666666666667,4,7,1
2016-2017,Everton,Crystal Palace,1,1,1021,967,50.0,46.0,46.0,49.0,36.13,28.82,27.5,26.43,0.8,0.6666666666666666,13,10,0
2016-2017,Swansea City,Liverpool,1,2,988,1145,40.0,65.0,71.0,37.0,32.14,27.04,49.46,25.16,0.0666666666666666,0.6666666666666666,4,13,-1
2016-2017,Hull City,Chelsea,0,2,901,1101,34.0,72.0,62.0,29.0,21.52,26.58,52.58,25.7,0.2666666666666666,0.4666666666666667,7,10,-1
2016-2017,Sunderland,West Brom,1,1,930,958,34.0,38.0,66.0,47.0,25.52,26.74,24.87,27.98,0.0666666666666666,0.3333333333333333,1,8,0
2016-2017,Watford,Bournemouth,2,2,897,800,36.0,50.0,52.0,63.0,20.83,24.17,29.55,22.73,0.4,0.4666666666666667,7,7,0
2016-2017,West Ham,Middlesbrough,1,1,993,775,48.0,31.0,60.0,55.0,32.82,25.84,29.7,29.15,0.2,0.2666666666666666,3,5,0
2016-2017,Manchester Utd,Stoke City,1,1,1124,964,59.0,48.0,31.0,49.0,63.44,20.86,31.61,28.39,0.6,0.0666666666666666,12,2,0
2016-2017,Leicester City,Southampton,0,0,1131,1108,44.0,50.0,50.0,43.0,30.77,28.46,31.93,26.96,0.4666666666666667,0.4666666666666667,7,8,0
2016-2017,Tottenham,Manchester City,2,0,1178,1174,71.0,34.0,82.0,30.0,40.65,25.91,41.89,24.46,0.8666666666666667,1.0,14,18,1
2016-2017,Burnley,Arsenal,0,1,855,1192,36.0,55.0,64.0,47.0,20.73,23.17,54.41,26.02,0.4666666666666667,0.8666666666666667,7,13,-1
2016-2017,Chelsea,Leicester City,3,0,1118,1114,62.0,29.0,44.0,50.0,52.63,25.67,30.69,28.64,0.4666666666666667,0.4666666666666667,13,8,1
2016-2017,Manchester City,Everton,1,1,1167,1028,82.0,50.0,30.0,46.0,41.84,24.43,36.09,28.89,0.8,0.6666666666666666,18,14,0
2016-2017,Stoke City,Sunderland,2,0,978,916,48.0,49.0,34.0,66.0,31.51,28.62,25.48,26.86,0.1333333333333333,0.1333333333333333,3,2,1
2016-2017,Arsenal,Swansea City,3,2,1200,980,64.0,47.0,40.0,65.0,54.46,25.99,31.98,26.9,1.0,0.0666666666666666,16,4,1
2016-2017,West Brom,Tottenham,1,1,967,1169,38.0,71.0,47.0,34.0,24.81,28.17,40.71,25.89,0.4,0.8666666666666667,9,17,0
2016-2017,Bournemouth,Hull City,6,1,821,880,50.0,63.0,34.0,72.0,28.89,24.44,21.38,26.42,0.5333333333333333,0.0666666666666666,8,7,1
2016-2017,Crystal Palace,West Ham,0,1,952,1008,46.0,49.0,48.0,60.0,27.4,26.69,32.77,25.94,0.7333333333333333,0.0666666666666666,11,4,-1
2016-2017,Middlesbrough,Watford,0,1,764,908,31.0,55.0,36.0,52.0,29.65,29.28,20.66,24.79,0.1333333333333333,0.4666666666666667,6,8,-1
2016-2017,Southampton,Burnley,3,1,1114,849,50.0,43.0,36.0,55.0,31.88,27.07,20.48,22.89,0.5333333333333333,0.2666666666666666,9,7,1
2016-2017,Liverpool,Manchester Utd,0,0,1144,1125,71.0,59.0,37.0,31.0,49.52,25.13,63.37,20.95,0.8666666666666667,0.4666666666666667,16,13,0
2016-2017,Bournemouth,Tottenham,0,0,833,1157,52.0,71.0,61.0,34.0,30.43,23.91,40.67,25.97,0.6666666666666666,0.8666666666666667,11,18,0
2016-2017,Leicester City,Crystal Palace,3,1,1123,943,44.0,50.0,46.0,49.0,30.61,28.57,27.3,26.6,0.2666666666666666,0.6666666666666666,8,11,1
2016-2017,West Ham,Sunderland,1,0,1020,904,48.0,60.0,34.0,66.0,32.86,25.9,25.43,26.82,0.2666666666666666,0.0666666666666666,7,2,1
2016-2017,Swansea City,Watford,0,0,977,911,40.0,36.0,65.0,52.0,31.82,26.77,21.31,24.59,0.0666666666666666,0.6666666666666666,4,11,0
2016-2017,Hull City,Stoke City,0,2,868,990,34.0,73.0,48.0,49.0,21.25,26.25,31.73,28.53,0.0666666666666666,0.3333333333333333,7,6,-1
2016-2017,Arsenal,Middlesbrough,0,0,1186,778,64.0,31.0,47.0,55.0,54.51,25.97,29.6,29.23,1.0,0.0666666666666666,19,6,0
2016-2017,Burnley,Everton,2,1,873,1004,36.0,55.0,50.0,46.0,20.24,22.62,36.05,28.97,0.2666666666666666,0.5333333333333333,7,15,1
2016-2017,Liverpool,West Brom,2,1,1152,959,71.0,37.0,38.0,47.0,49.46,25.21,24.74,28.35,0.8666666666666667,0.4,17,10,1
2016-2017,Manchester City,Southampton,1,1,1165,1116,82.0,50.0,30.0,43.0,41.78,24.53,31.98,27.03,0.6666666666666666,0.6666666666666666,19,12,0
2016-2017,Chelsea,Manchester Utd,4,0,1134,1109,62.0,29.0,59.0,31.0,52.68,25.64,63.3,21.03,0.4666666666666667,0.3333333333333333,16,14,1
2016-2017,Sunderland,Arsenal,1,4,899,1191,34.0,66.0,64.0,47.0,25.39,26.77,54.45,26.05,0.0666666666666666,0.8666666666666667,2,20,-1
2016-2017,West Brom,Manchester City,0,4,952,1172,38.0,47.0,82.0,30.0,24.68,28.28,41.72,24.63,0.4,0.5333333333333333,10,20,-1
2016-2017,Middlesbrough,Bournemouth,2,0,797,814,31.0,55.0,52.0,61.0,29.54,29.36,29.79,25.53,0.1333333333333333,0.5333333333333333,7,12,1
2016-2017,Manchester Utd,Burnley,0,0,1100,882,59.0,36.0,31.0,55.0,63.24,21.01,21.18,22.35,0.3333333333333333,0.4,14,10,0
2016-2017,Watford,Hull City,1,0,925,854,36.0,52.0,34.0,73.0,21.14,25.2,21.12,26.09,0.5333333333333333,0.0,12,7,1
2016-2017,Tottenham,Leicester City,1,1,1155,1125,71.0,44.0,34.0,50.0,40.62,26.05,30.79,28.5,0.7333333333333333,0.4666666666666667,19,11,0
2016-2017,Crystal Palace,Liverpool,2,4,936,1159,46.0,49.0,71.0,37.0,27.21,26.5,49.52,25.19,0.4666666666666667,0.8666666666666667,11,20,-1
2016-2017,Everton,West Ham,2,0,1021,1003,50.0,46.0,48.0,60.0,36.01,28.94,32.95,25.87,0.3333333333333333,0.4666666666666667,15,10,1
2016-2017,Southampton,Chelsea,0,2,1101,1149,50.0,43.0,63.0,29.0,31.93,27.14,52.73,25.62,0.7333333333333333,0.6,13,19,-1
2016-2017,Stoke City,Swansea City,3,1,1005,962,48.0,49.0,40.0,65.0,31.95,28.43,31.66,27.14,0.5333333333333333,0.0666666666666666,9,5,1
2016-2017,Bournemouth,Sunderland,1,2,802,911,52.0,61.0,34.0,66.0,29.17,25.0,25.34,26.72,0.5333333333333333,0.0666666666666666,12,2,-1
2016-2017,Burnley,Crystal Palace,3,2,900,918,36.0,55.0,46.0,49.0,20.93,23.26,27.11,26.41,0.4666666666666667,0.2666666666666666,11,11,1
2016-2017,West Ham,Stoke City,1,1,1003,1005,48.0,48.0,60.0,49.0,32.9,25.84,32.17,28.34,0.4666666666666667,0.7333333333333333,10,12,0
2016-2017,Manchester City,Middlesbrough,1,1,1159,810,83.0,31.0,30.0,55.0,41.8,24.6,29.67,29.3,0.5333333333333333,0.3333333333333333,23,10,0
2016-2017,Chelsea,Everton,5,0,1159,1011,63.0,29.0,50.0,46.0,52.78,25.59,36.08,28.91,0.8,0.3333333333333333,22,18,1
2016-2017,Arsenal,Tottenham,1,1,1189,1157,65.0,71.0,47.0,34.0,54.5,26.02,40.58,26.12,0.8666666666666667,0.6,23,20,0
2016-2017,Liverpool,Watford,6,1,1166,918,71.0,37.0,36.0,52.0,49.57,25.16,21.77,25.0,0.8666666666666667,0.5333333333333333,23,15,1
2016-2017,Hull City,Southampton,2,1,880,1075,34.0,73.0,50.0,43.0,20.99,25.93,31.89,27.1,0.0,0.5333333333333333,7,13,1
